============================================================
Biblioteca : basepropr_dlib
Inicio     : 2026-06-28 17:13:22
============================================================
[2026-06-28 17:13:22] INFO: Dataset=BasePropr | Pares=4092
[2026-06-28 17:13:33] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=nan, label=1, decision=SKIPPED
[2026-06-28 18:56:40] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_boa_45_esq.jpg, score=0.2702, label=1, decision=MATCH
[2026-06-28 18:56:46] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_boa_frontal.jpg, score=0.2692, label=1, decision=MATCH
[2026-06-28 18:56:51] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_01.jpg, score=0.3242, label=1, decision=MATCH
[2026-06-28 18:56:57] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_02.jpg, score=0.3071, label=1, decision=MATCH
[2026-06-28 18:57:02] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_03.jpg, score=0.2958, label=1, decision=MATCH
[2026-06-28 18:57:08] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_04.jpg, score=0.3355, label=1, decision=MATCH
[2026-06-28 18:57:13] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_05.jpg, score=0.3670, label=1, decision=MATCH
[2026-06-28 18:57:19] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_06.jpg, score=0.2999, label=1, decision=MATCH
[2026-06-28 18:57:24] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_07.jpg, score=0.3004, label=1, decision=MATCH
[2026-06-28 18:57:30] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_08.jpg, score=0.4385, label=1, decision=MATCH
[2026-06-28 18:57:35] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_09.jpg, score=0.3820, label=1, decision=MATCH
[2026-06-28 18:57:41] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_10.jpg, score=0.3790, label=1, decision=MATCH
[2026-06-28 18:57:46] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_11.jpg, score=0.2681, label=1, decision=MATCH
[2026-06-28 18:57:52] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_13.jpg, score=0.3296, label=1, decision=MATCH
[2026-06-28 18:57:57] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_14.jpg, score=0.3416, label=1, decision=MATCH
[2026-06-28 18:58:03] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_15.jpg, score=0.3699, label=1, decision=MATCH
[2026-06-28 18:58:09] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_baixa_45_esq.jpg, score=0.2223, label=1, decision=MATCH
[2026-06-28 18:58:14] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_baixa_frontal.jpg, score=0.2367, label=1, decision=MATCH
[2026-06-28 18:58:20] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_boa_45_esq.jpg, score=0.3113, label=1, decision=MATCH
[2026-06-28 18:58:25] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_boa_frontal.jpg, score=0.2910, label=1, decision=MATCH
[2026-06-28 18:58:31] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_01.jpg, score=0.2635, label=1, decision=MATCH
[2026-06-28 18:58:36] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_02.jpg, score=0.2306, label=1, decision=MATCH
[2026-06-28 18:58:42] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_03.jpg, score=0.2935, label=1, decision=MATCH
[2026-06-28 18:58:47] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_04.jpg, score=0.2732, label=1, decision=MATCH
[2026-06-28 18:58:53] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_05.jpg, score=0.3227, label=1, decision=MATCH
[2026-06-28 18:58:59] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_06.jpg, score=0.2042, label=1, decision=MATCH
[2026-06-28 18:59:04] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_07.jpg, score=0.2400, label=1, decision=MATCH
[2026-06-28 18:59:10] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_08.jpg, score=0.2969, label=1, decision=MATCH
[2026-06-28 18:59:15] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_09.jpg, score=0.2588, label=1, decision=MATCH
[2026-06-28 18:59:21] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_10.jpg, score=0.2546, label=1, decision=MATCH
[2026-06-28 18:59:26] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_11.jpg, score=0.2271, label=1, decision=MATCH
[2026-06-28 18:59:32] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_13.jpg, score=0.3257, label=1, decision=MATCH
[2026-06-28 18:59:37] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_14.jpg, score=0.3509, label=1, decision=MATCH
[2026-06-28 18:59:43] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_15.jpg, score=0.3783, label=1, decision=MATCH
[2026-06-28 18:59:48] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_baixa_frontal.jpg, score=0.2534, label=1, decision=MATCH
[2026-06-28 18:59:54] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_boa_45_esq.jpg, score=0.2936, label=1, decision=MATCH
[2026-06-28 18:59:59] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_boa_frontal.jpg, score=0.2852, label=1, decision=MATCH
[2026-06-28 19:00:05] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_01.jpg, score=0.2343, label=1, decision=MATCH
[2026-06-28 19:00:10] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_02.jpg, score=0.2403, label=1, decision=MATCH
[2026-06-28 19:00:16] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_03.jpg, score=0.2726, label=1, decision=MATCH
[2026-06-28 19:00:21] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_04.jpg, score=0.2648, label=1, decision=MATCH
[2026-06-28 19:00:27] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_05.jpg, score=0.3263, label=1, decision=MATCH
[2026-06-28 19:00:33] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_06.jpg, score=0.1852, label=1, decision=MATCH
[2026-06-28 19:00:38] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_07.jpg, score=0.1278, label=1, decision=MATCH
[2026-06-28 19:00:44] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_08.jpg, score=0.2772, label=1, decision=MATCH
[2026-06-28 19:00:49] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_09.jpg, score=0.2238, label=1, decision=MATCH
[2026-06-28 19:00:55] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_10.jpg, score=0.2288, label=1, decision=MATCH
[2026-06-28 19:01:00] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_11.jpg, score=0.2868, label=1, decision=MATCH
[2026-06-28 19:01:06] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_13.jpg, score=0.3066, label=1, decision=MATCH
[2026-06-28 19:01:11] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_14.jpg, score=0.3286, label=1, decision=MATCH
[2026-06-28 19:01:17] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_15.jpg, score=0.3814, label=1, decision=MATCH
[2026-06-28 19:01:22] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_boa_45_esq.jpg, score=0.3180, label=1, decision=MATCH
[2026-06-28 19:01:28] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_boa_frontal.jpg, score=0.2693, label=1, decision=MATCH
[2026-06-28 19:01:33] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_01.jpg, score=0.1757, label=1, decision=MATCH
[2026-06-28 19:01:39] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_02.jpg, score=0.0687, label=1, decision=MATCH
[2026-06-28 19:01:44] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_03.jpg, score=0.2210, label=1, decision=MATCH
[2026-06-28 19:01:50] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_04.jpg, score=0.2002, label=1, decision=MATCH
[2026-06-28 19:01:55] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_05.jpg, score=0.2808, label=1, decision=MATCH
[2026-06-28 19:02:01] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_06.jpg, score=0.1802, label=1, decision=MATCH
[2026-06-28 19:02:07] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_07.jpg, score=0.2577, label=1, decision=MATCH
[2026-06-28 19:02:12] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_08.jpg, score=0.3615, label=1, decision=MATCH
[2026-06-28 19:02:18] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_09.jpg, score=0.3103, label=1, decision=MATCH
[2026-06-28 19:02:23] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_10.jpg, score=0.3213, label=1, decision=MATCH
[2026-06-28 19:02:29] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_11.jpg, score=0.3143, label=1, decision=MATCH
[2026-06-28 19:02:34] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_13.jpg, score=0.2943, label=1, decision=MATCH
[2026-06-28 19:02:40] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_14.jpg, score=0.3243, label=1, decision=MATCH
[2026-06-28 19:02:46] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_15.jpg, score=0.3768, label=1, decision=MATCH
[2026-06-28 19:02:51] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_boa_frontal.jpg, score=0.2574, label=1, decision=MATCH
[2026-06-28 19:02:57] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_01.jpg, score=0.3397, label=1, decision=MATCH
[2026-06-28 19:03:02] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_02.jpg, score=0.3273, label=1, decision=MATCH
[2026-06-28 19:03:08] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_03.jpg, score=0.3198, label=1, decision=MATCH
[2026-06-28 19:03:13] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_04.jpg, score=0.3555, label=1, decision=MATCH
[2026-06-28 19:03:19] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_05.jpg, score=0.3935, label=1, decision=MATCH
[2026-06-28 19:03:24] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_06.jpg, score=0.2989, label=1, decision=MATCH
[2026-06-28 19:03:30] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_07.jpg, score=0.2631, label=1, decision=MATCH
[2026-06-28 19:03:36] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_08.jpg, score=0.3718, label=1, decision=MATCH
[2026-06-28 19:03:41] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_09.jpg, score=0.3152, label=1, decision=MATCH
[2026-06-28 19:03:47] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_10.jpg, score=0.3090, label=1, decision=MATCH
[2026-06-28 19:03:52] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_11.jpg, score=0.3070, label=1, decision=MATCH
[2026-06-28 19:03:58] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_13.jpg, score=0.3058, label=1, decision=MATCH
[2026-06-28 19:04:03] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_14.jpg, score=0.3166, label=1, decision=MATCH
[2026-06-28 19:04:09] PAIR: img1=francisca_boa_45_esq.jpg, img2=francisca_extra_15.jpg, score=0.3365, label=1, decision=MATCH
[2026-06-28 19:04:14] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_01.jpg, score=0.2830, label=1, decision=MATCH
[2026-06-28 19:04:20] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_02.jpg, score=0.2662, label=1, decision=MATCH
[2026-06-28 19:04:26] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_03.jpg, score=0.2954, label=1, decision=MATCH
[2026-06-28 19:04:31] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_04.jpg, score=0.2945, label=1, decision=MATCH
[2026-06-28 19:04:37] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_05.jpg, score=0.3208, label=1, decision=MATCH
[2026-06-28 19:04:42] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_06.jpg, score=0.2526, label=1, decision=MATCH
[2026-06-28 19:04:48] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_07.jpg, score=0.2948, label=1, decision=MATCH
[2026-06-28 19:04:54] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_08.jpg, score=0.3989, label=1, decision=MATCH
[2026-06-28 19:04:59] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_09.jpg, score=0.3231, label=1, decision=MATCH
[2026-06-28 19:05:05] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_10.jpg, score=0.3260, label=1, decision=MATCH
[2026-06-28 19:05:10] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_11.jpg, score=0.3222, label=1, decision=MATCH
[2026-06-28 19:05:16] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_13.jpg, score=0.2598, label=1, decision=MATCH
[2026-06-28 19:05:21] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_14.jpg, score=0.2929, label=1, decision=MATCH
[2026-06-28 19:05:27] PAIR: img1=francisca_boa_frontal.jpg, img2=francisca_extra_15.jpg, score=0.2674, label=1, decision=MATCH
[2026-06-28 19:05:32] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_02.jpg, score=0.1538, label=1, decision=MATCH
[2026-06-28 19:05:38] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_03.jpg, score=0.1831, label=1, decision=MATCH
[2026-06-28 19:05:43] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_04.jpg, score=0.2274, label=1, decision=MATCH
[2026-06-28 19:05:49] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_05.jpg, score=0.2894, label=1, decision=MATCH
[2026-06-28 19:05:54] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_06.jpg, score=0.2019, label=1, decision=MATCH
[2026-06-28 19:06:00] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_07.jpg, score=0.2620, label=1, decision=MATCH
[2026-06-28 19:06:05] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_08.jpg, score=0.3664, label=1, decision=MATCH
[2026-06-28 19:06:11] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_09.jpg, score=0.3051, label=1, decision=MATCH
[2026-06-28 19:06:17] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_10.jpg, score=0.3212, label=1, decision=MATCH
[2026-06-28 19:06:22] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_11.jpg, score=0.3419, label=1, decision=MATCH
[2026-06-28 19:06:28] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_13.jpg, score=0.3053, label=1, decision=MATCH
[2026-06-28 19:06:33] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_14.jpg, score=0.3480, label=1, decision=MATCH
[2026-06-28 19:06:39] PAIR: img1=francisca_extra_01.jpg, img2=francisca_extra_15.jpg, score=0.3792, label=1, decision=MATCH
[2026-06-28 19:06:44] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_03.jpg, score=0.2174, label=1, decision=MATCH
[2026-06-28 19:06:50] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_04.jpg, score=0.1922, label=1, decision=MATCH
[2026-06-28 19:06:55] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_05.jpg, score=0.2681, label=1, decision=MATCH
[2026-06-28 19:07:01] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_06.jpg, score=0.1698, label=1, decision=MATCH
[2026-06-28 19:07:06] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_07.jpg, score=0.2516, label=1, decision=MATCH
[2026-06-28 19:07:12] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_08.jpg, score=0.3490, label=1, decision=MATCH
[2026-06-28 19:07:17] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_09.jpg, score=0.2952, label=1, decision=MATCH
[2026-06-28 19:07:23] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_10.jpg, score=0.3108, label=1, decision=MATCH
[2026-06-28 19:07:29] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_11.jpg, score=0.3246, label=1, decision=MATCH
[2026-06-28 19:07:34] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_13.jpg, score=0.2920, label=1, decision=MATCH
[2026-06-28 19:07:40] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_14.jpg, score=0.3319, label=1, decision=MATCH
[2026-06-28 19:07:45] PAIR: img1=francisca_extra_02.jpg, img2=francisca_extra_15.jpg, score=0.3743, label=1, decision=MATCH
[2026-06-28 19:07:51] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_04.jpg, score=0.2711, label=1, decision=MATCH
[2026-06-28 19:07:56] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_05.jpg, score=0.3169, label=1, decision=MATCH
[2026-06-28 19:08:01] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_06.jpg, score=0.2604, label=1, decision=MATCH
[2026-06-28 19:08:07] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_07.jpg, score=0.2723, label=1, decision=MATCH
[2026-06-28 19:08:13] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_08.jpg, score=0.4086, label=1, decision=MATCH
[2026-06-28 19:08:18] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_09.jpg, score=0.3539, label=1, decision=MATCH
[2026-06-28 19:08:24] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_10.jpg, score=0.3641, label=1, decision=MATCH
[2026-06-28 19:08:29] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_11.jpg, score=0.3425, label=1, decision=MATCH
[2026-06-28 19:08:35] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_13.jpg, score=0.2830, label=1, decision=MATCH
[2026-06-28 19:08:40] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_14.jpg, score=0.3168, label=1, decision=MATCH
[2026-06-28 19:08:46] PAIR: img1=francisca_extra_03.jpg, img2=francisca_extra_15.jpg, score=0.3927, label=1, decision=MATCH
[2026-06-28 19:08:51] PAIR: img1=francisca_extra_04.jpg, img2=francisca_extra_05.jpg, score=0.1279, label=1, decision=MATCH
[2026-06-28 19:08:57] PAIR: img1=francisca_extra_04.jpg, img2=francisca_extra_06.jpg, score=0.1552, label=1, decision=MATCH
[2026-06-28 19:09:02] PAIR: img1=francisca_extra_04.jpg, img2=francisca_extra_07.jpg, score=0.2865, label=1, decision=MATCH
[2026-06-28 19:09:08] PAIR: img1=francisca_extra_04.jpg, img2=francisca_extra_08.jpg, score=0.3946, label=1, decision=MATCH
[2026-06-28 19:09:13] PAIR: img1=francisca_extra_04.jpg, img2=francisca_extra_09.jpg, score=0.3364, label=1, decision=MATCH
[2026-06-28 19:09:19] PAIR: img1=francisca_extra_04.jpg, img2=francisca_extra_10.jpg, score=0.3485, label=1, decision=MATCH
[2026-06-28 19:09:24] PAIR: img1=francisca_extra_04.jpg, img2=francisca_extra_11.jpg, score=0.3498, label=1, decision=MATCH
[2026-06-28 19:09:30] PAIR: img1=francisca_extra_04.jpg, img2=francisca_extra_13.jpg, score=0.3323, label=1, decision=MATCH
[2026-06-28 19:09:36] PAIR: img1=francisca_extra_04.jpg, img2=francisca_extra_14.jpg, score=0.3406, label=1, decision=MATCH
[2026-06-28 19:09:41] PAIR: img1=francisca_extra_04.jpg, img2=francisca_extra_15.jpg, score=0.4161, label=1, decision=MATCH
[2026-06-28 19:09:47] PAIR: img1=francisca_extra_05.jpg, img2=francisca_extra_06.jpg, score=0.2161, label=1, decision=MATCH
[2026-06-28 19:09:52] PAIR: img1=francisca_extra_05.jpg, img2=francisca_extra_07.jpg, score=0.3452, label=1, decision=MATCH
[2026-06-28 19:09:58] PAIR: img1=francisca_extra_05.jpg, img2=francisca_extra_08.jpg, score=0.4385, label=1, decision=MATCH
[2026-06-28 19:10:03] PAIR: img1=francisca_extra_05.jpg, img2=francisca_extra_09.jpg, score=0.3772, label=1, decision=MATCH
[2026-06-28 19:10:09] PAIR: img1=francisca_extra_05.jpg, img2=francisca_extra_10.jpg, score=0.3917, label=1, decision=MATCH
[2026-06-28 19:10:14] PAIR: img1=francisca_extra_05.jpg, img2=francisca_extra_11.jpg, score=0.3895, label=1, decision=MATCH
[2026-06-28 19:10:20] PAIR: img1=francisca_extra_05.jpg, img2=francisca_extra_13.jpg, score=0.3568, label=1, decision=MATCH
[2026-06-28 19:10:26] PAIR: img1=francisca_extra_05.jpg, img2=francisca_extra_14.jpg, score=0.3746, label=1, decision=MATCH
[2026-06-28 19:10:31] PAIR: img1=francisca_extra_05.jpg, img2=francisca_extra_15.jpg, score=0.4372, label=1, decision=MATCH
[2026-06-28 19:10:37] PAIR: img1=francisca_extra_06.jpg, img2=francisca_extra_07.jpg, score=0.2220, label=1, decision=MATCH
[2026-06-28 19:10:42] PAIR: img1=francisca_extra_06.jpg, img2=francisca_extra_08.jpg, score=0.3296, label=1, decision=MATCH
[2026-06-28 19:10:48] PAIR: img1=francisca_extra_06.jpg, img2=francisca_extra_09.jpg, score=0.2638, label=1, decision=MATCH
[2026-06-28 19:10:53] PAIR: img1=francisca_extra_06.jpg, img2=francisca_extra_10.jpg, score=0.2745, label=1, decision=MATCH
[2026-06-28 19:10:59] PAIR: img1=francisca_extra_06.jpg, img2=francisca_extra_11.jpg, score=0.2867, label=1, decision=MATCH
[2026-06-28 19:11:04] PAIR: img1=francisca_extra_06.jpg, img2=francisca_extra_13.jpg, score=0.3034, label=1, decision=MATCH
[2026-06-28 19:11:10] PAIR: img1=francisca_extra_06.jpg, img2=francisca_extra_14.jpg, score=0.3155, label=1, decision=MATCH
[2026-06-28 19:11:15] PAIR: img1=francisca_extra_06.jpg, img2=francisca_extra_15.jpg, score=0.3811, label=1, decision=MATCH
[2026-06-28 19:11:21] PAIR: img1=francisca_extra_07.jpg, img2=francisca_extra_08.jpg, score=0.2708, label=1, decision=MATCH
[2026-06-28 19:11:26] PAIR: img1=francisca_extra_07.jpg, img2=francisca_extra_09.jpg, score=0.2331, label=1, decision=MATCH
[2026-06-28 19:11:32] PAIR: img1=francisca_extra_07.jpg, img2=francisca_extra_10.jpg, score=0.2319, label=1, decision=MATCH
[2026-06-28 19:11:38] PAIR: img1=francisca_extra_07.jpg, img2=francisca_extra_11.jpg, score=0.2868, label=1, decision=MATCH
[2026-06-28 19:11:43] PAIR: img1=francisca_extra_07.jpg, img2=francisca_extra_13.jpg, score=0.2939, label=1, decision=MATCH
[2026-06-28 19:11:49] PAIR: img1=francisca_extra_07.jpg, img2=francisca_extra_14.jpg, score=0.3152, label=1, decision=MATCH
[2026-06-28 19:11:54] PAIR: img1=francisca_extra_07.jpg, img2=francisca_extra_15.jpg, score=0.3661, label=1, decision=MATCH
[2026-06-28 19:11:59] PAIR: img1=francisca_extra_08.jpg, img2=francisca_extra_09.jpg, score=0.1940, label=1, decision=MATCH
[2026-06-28 19:12:05] PAIR: img1=francisca_extra_08.jpg, img2=francisca_extra_10.jpg, score=0.2026, label=1, decision=MATCH
[2026-06-28 19:12:11] PAIR: img1=francisca_extra_08.jpg, img2=francisca_extra_11.jpg, score=0.3510, label=1, decision=MATCH
[2026-06-28 19:12:16] PAIR: img1=francisca_extra_08.jpg, img2=francisca_extra_13.jpg, score=0.4005, label=1, decision=MATCH
[2026-06-28 19:12:22] PAIR: img1=francisca_extra_08.jpg, img2=francisca_extra_14.jpg, score=0.4105, label=1, decision=MATCH
[2026-06-28 19:12:27] PAIR: img1=francisca_extra_08.jpg, img2=francisca_extra_15.jpg, score=0.3884, label=1, decision=MATCH
[2026-06-28 19:12:33] PAIR: img1=francisca_extra_09.jpg, img2=francisca_extra_10.jpg, score=0.0632, label=1, decision=MATCH
[2026-06-28 19:12:38] PAIR: img1=francisca_extra_09.jpg, img2=francisca_extra_11.jpg, score=0.3008, label=1, decision=MATCH
[2026-06-28 19:12:44] PAIR: img1=francisca_extra_09.jpg, img2=francisca_extra_13.jpg, score=0.3198, label=1, decision=MATCH
[2026-06-28 19:12:49] PAIR: img1=francisca_extra_09.jpg, img2=francisca_extra_14.jpg, score=0.3698, label=1, decision=MATCH
[2026-06-28 19:12:55] PAIR: img1=francisca_extra_09.jpg, img2=francisca_extra_15.jpg, score=0.3465, label=1, decision=MATCH
[2026-06-28 19:13:00] PAIR: img1=francisca_extra_10.jpg, img2=francisca_extra_11.jpg, score=0.2915, label=1, decision=MATCH
[2026-06-28 19:13:06] PAIR: img1=francisca_extra_10.jpg, img2=francisca_extra_13.jpg, score=0.3221, label=1, decision=MATCH
[2026-06-28 19:13:11] PAIR: img1=francisca_extra_10.jpg, img2=francisca_extra_14.jpg, score=0.3633, label=1, decision=MATCH
[2026-06-28 19:13:17] PAIR: img1=francisca_extra_10.jpg, img2=francisca_extra_15.jpg, score=0.3379, label=1, decision=MATCH
[2026-06-28 19:13:22] PAIR: img1=francisca_extra_11.jpg, img2=francisca_extra_13.jpg, score=0.3502, label=1, decision=MATCH
